Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather,,,,,,,,,,,,
18800.0931,5827,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
18910.80429,8345,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1,,,,,,,,,,,,
19177.41206,10414,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
18040.14401,11647,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,1,,,,,,,,,,,,
17685.20099,15898,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
17515.39759,18602,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
16357.99232,23491,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
16345.94375,25931,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
15797.19576,26700,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
15503.5088,33345,Chevrolet,Monte Carlo,LS Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
21745.02944,7065,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
21725.01075,13457,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
22384.11869,14788,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
20537.14172,16950,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
21233.91136,17337,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
20676.16551,18021,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1,,,,,,,,,,,,
20839.14997,22152,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
20017.96843,22729,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
18876.87065,27218,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
17586.92858,39049,Chevrolet,Monte Carlo,LT Coupe 2D,Coupe,6,3.8,2,1,0,1,,,,,,,,,,,,
23573.822,12466,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
23527.7285,14948,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
22113.62802,21992,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
22470.35843,22626,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
20619.11401,24067,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,0,0,,,,,,,,,,,,
20047.95136,24665,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,0,,,,,,,,,,,,
21525.33901,25020,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
20382.15031,25240,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
21020.83678,25550,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
20221.80881,26223,Chevrolet,Monte Carlo,SS Coupe 2D,Coupe,6,3.8,2,1,1,1,,,,,,,,,,,,
25452.47385,11892,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,,,,,,,,,,,,
23449.30633,17273,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,,,,,,,,,,,,
23578.16486,19148,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,,,,,,,,,,,,
22525.26972,19521,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,,,,,,,,,,,,
21982.64771,20472,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,,,,,,,,,,,,
22231.56315,21929,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,,,,,,,,,,,,
22189.11597,25651,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,,,,,,,,,,,,
21765.06658,25794,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,,,,,,,,,,,,
21403.75642,27168,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,0,1,,,,,,,,,,,,
21200.69021,31197,Pontiac,Bonneville,GXP Sedan 4D,Sedan,8,4.6,4,1,1,1,,,,,,,,,,,,
19682.03501,11554,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
18678.41412,16496,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
20318.89097,17583,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
20127.04418,18419,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
19751.04143,20510,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
17844.73077,21121,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
18856.01869,22423,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
18566.0707,24747,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
18063.00491,27574,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
17768.05951,28385,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
23197.43679,2295,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
23102.02237,5653,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
22460.53,8928,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
21607.77257,11069,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
22004.93044,15516,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
20830.9943,19419,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
20109.90412,22891,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
19116.13109,26252,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
19689.74084,27077,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
19338.376,27966,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
21903.32262,4537,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0,,,,,,,,,,,,
22736.83447,5690,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,,,,,,,,,,,,
22104.97357,9049,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,,,,,,,,,,,,
22311.04951,11221,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,,,,,,,,,,,,
21875.09763,12313,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1,,,,,,,,,,,,
20627.66169,20770,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1,,,,,,,,,,,,
19540.24479,22628,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0,,,,,,,,,,,,
19204.80934,26477,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1,,,,,,,,,,,,
18158.08313,28354,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,0,,,,,,,,,,,,
18529.34212,30063,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1,,,,,,,,,,,,
21383.06716,7287,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1,,,,,,,,,,,,
20452.66947,10338,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,,,,,,,,,,,,
20677.59382,11204,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0,,,,,,,,,,,,
19294.7875,19539,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,,,,,,,,,,,,
18548.97859,20870,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,,,,,,,,,,,,
18042.22107,21702,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,,,,,,,,,,,,
18620.87137,25516,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,1,,,,,,,,,,,,
17023.93687,30404,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0,,,,,,,,,,,,
16216.98071,35624,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0,,,,,,,,,,,,
15792.83144,41566,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1,,,,,,,,,,,,
17360.81064,881,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,,,,,,,,,,,,
17675.83749,5131,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,,,,,,,,,,,,
17141.94116,6761,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,,,,,,,,,,,,
17202.83406,9380,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,,,,,,,,,,,,
16792.67953,12071,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,,,,,,,,,,,,
15595.88413,18315,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,,,,,,,,,,,,
15253.86857,20917,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,,,,,,,,,,,,
15594.80684,22414,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,,,,,,,,,,,,
15059.13408,22641,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1,,,,,,,,,,,,
14703.13687,23335,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1,,,,,,,,,,,,
15979.01484,3946,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1,,,,,,,,,,,,
16379.853,4188,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1,,,,,,,,,,,,
15327.10032,4318,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
15846.01271,5350,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
15604.14582,5788,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1,,,,,,,,,,,,
14841.91705,12420,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
15077.17584,13262,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
13961.11164,19602,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
13034.06853,23976,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
13162.85205,24542,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1,,,,,,,,,,,,
18254.92277,16554,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
17095.03522,18720,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
17162.87344,20829,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
16391.17171,21304,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
15788.10478,25295,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
16569.14124,25777,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
16997.69374,25830,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
16283.95899,26511,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
15457.17059,29925,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
14963.04562,31471,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
21230.97799,11229,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
22100.39317,12314,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
21300.01945,12772,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
21281.88049,17417,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
19646.71748,21132,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
20173.90633,21211,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
18701.22262,24992,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
19423.16502,25557,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
19956.75841,26028,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
19448.22633,27721,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1,,,,,,,,,,,,
19822.11539,1592,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
19567.25929,2189,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
16853.10785,17959,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
16516.95555,20751,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1,,,,,,,,,,,,
15979.01484,21974,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
16256.23617,22637,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
15724.25217,23989,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
15967.2454,25598,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0,,,,,,,,,,,,
16041.68559,27800,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
15756.14613,29325,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0,,,,,,,,,,,,
32422.76138,9185,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
32219.58928,10915,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
31024.87211,13678,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
29595.79429,16193,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1,,,,,,,,,,,,
29664.70269,21418,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1,,,,,,,,,,,,
27425.84391,23886,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1,,,,,,,,,,,,
27370.95811,24960,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
27548.62961,26126,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
28502.30611,27199,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
25527.01303,36480,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1,,,,,,,,,,,,
13160.12456,13145,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,,,,,,,,,,,,
12830.09878,17830,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,,,,,,,,,,,,
12828.03098,19081,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,,,,,,,,,,,,
12878.04683,19225,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,,,,,,,,,,,,
12832.46239,20618,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,,,,,,,,,,,,
12464.07346,21891,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,,,,,,,,,,,,
12465.50852,23931,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,,,,,,,,,,,,
12258.85759,24318,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1,,,,,,,,,,,,
11903.09775,25285,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,,,,,,,,,,,,
12209.55962,26097,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1,,,,,,,,,,,,
16391.92657,18096,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0,,,,,,,,,,,,
16033.93062,18391,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1,,,,,,,,,,,,
16106.82722,19465,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0,,,,,,,,,,,,
16551.21957,19531,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1,,,,,,,,,,,,
17325.26954,19894,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0,,,,,,,,,,,,
16078.66549,22779,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1,,,,,,,,,,,,
15297.83597,23062,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
15505.29381,24239,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0,,,,,,,,,,,,
15174.34661,27887,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
14546.88481,33374,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1,,,,,,,,,,,,
17803.27909,12303,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1,,,,,,,,,,,,
16353.09652,16078,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0,,,,,,,,,,,,
15977.91108,17053,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1,,,,,,,,,,,,
15568.97424,18206,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
15589.78048,21307,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
15730.04627,21391,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1,,,,,,,,,,,,
15802.65286,21461,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
15086.89959,27438,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1,,,,,,,,,,,,
14396.27056,31424,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
14869.28207,31791,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1,,,,,,,,,,,,
16927.77976,2973,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
17418.06873,4463,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1,,,,,,,,,,,,
16379.0987,8754,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0,,,,,,,,,,,,
16706.67407,9150,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
17214.32508,12610,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1,,,,,,,,,,,,
15821.94972,14304,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1,,,,,,,,,,,,
14398.92269,21688,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
15622.1211,23217,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1,,,,,,,,,,,,
14909.05099,23323,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1,,,,,,,,,,,,
14853.19901,24270,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0,,,,,,,,,,,,
35622.1395,10340,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,,,,,,,,,,,,
34819.29712,12251,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0,,,,,,,,,,,,
34355.00373,17711,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,,,,,,,,,,,,
32737.08455,19112,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
33540.53611,20925,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
31970.54208,21208,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,,,,,,,,,,,,
33287.4096,21661,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
32075.98487,23553,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,1,0,,,,,,,,,,,,
31969.06981,24559,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0,,,,,,,,,,,,
27666.23108,35157,SAAB,9_3,Linear Conv 2D,Convertible,4,2,2,1,0,0,,,,,,,,,,,,
29246.23734,3907,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1,,,,,,,,,,,,
26337.8306,16068,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0,,,,,,,,,,,,
26775.03209,16688,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0,,,,,,,,,,,,
25299.96964,19569,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0,,,,,,,,,,,,
24896.5976,21266,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,0,,,,,,,,,,,,
25996.8064,21433,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
24801.61719,26345,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
24063.01268,27674,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
23249.84169,27686,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,0,,,,,,,,,,,,
22244.87655,50387,SAAB,9_3,Linear Sedan 4D,Sedan,4,2,4,1,0,1,,,,,,,,,,,,
37088.56241,3828,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
33381.81915,17381,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
33358.76777,17590,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
33586.90609,18930,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
30731.94165,22479,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0,,,,,,,,,,,,
30315.16944,23635,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0,,,,,,,,,,,,
30166.85251,25049,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,0,,,,,,,,,,,,
30251.01842,27558,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
29142.71439,31655,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
29612.15405,32477,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
26841.08084,10003,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0,,,,,,,,,,,,
27825.94997,10014,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1,,,,,,,,,,,,
27284.75133,14281,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
27060.13756,17319,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1,,,,,,,,,,,,
25618.28188,20208,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,1,,,,,,,,,,,,
25790.51414,21160,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
25148.37919,22272,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
24852.49528,22814,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,1,,,,,,,,,,,,
24173.52588,27015,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,0,0,,,,,,,,,,,,
23733.40225,27600,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2,4,1,1,0,,,,,,,,,,,,
38324.80908,12090,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,1,,,,,,,,,,,,
38167.17358,13162,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
37383.50349,16088,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
36338.75133,18195,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0,,,,,,,,,,,,
35580.33231,21167,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,1,0,,,,,,,,,,,,
35304.4947,21293,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
34392.99527,24031,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2,2,1,0,1,,,,,,,,,,,,
