"LocID","Location","Time","AgeGrp","AgeGrpStart","AgeGrpSpan","PopMale","PopFemale","PopTotal"
"32","Argentina","2024","905. Sep9","95","5","11.057","39.333","50.39"
"51","Armenia","2024","905. Sep9","95","5","0.77","1.771","2.541"
"533","Aruba","2024","905. Sep9","95","5","0.011","0.044","0.055"
"36","Australia","2024","905. Sep9","95","5","18.017","37.179","55.196"
"40","Austria","2024","905. Sep9","95","5","5.793","15.632","21.425"
"31","Azerbaijan","2024","905. Sep9","95","5","0.561","1.616","2.177"
"44","Bahamas","2024","905. Sep9","95","5","0.046","0.063","0.109"
"48","Bahrain","2024","905. Sep9","95","5","0.066","0.085","0.151"
"50","Bangladesh","2024","905. Sep9","95","5","22.384","39.735","62.119"
"52","Barbados","2024","905. Sep9","95","5","0.334","0.516","0.85"
"112","Belarus","2024","905. Sep9","95","5","1.696","10.202","11.898"
"56","Belgium","2024","905. Sep9","95","5","8.269","22.948","31.217"
"84","Belize","2024","905. Sep9","95","5","0.12","0.11","0.23"
"204","Benin","2024","905. Sep9","95","5","0.242","0.538","0.78"
"64","Bhutan","2024","905. Sep9","95","5","0.209","0.263","0.472"
"68","Bolivia (Plurinational State of)","2024","905. Sep9","95","5","4.326","7.6","11.926"
"70","Bosnia and Herzegovina","2024","905. Sep9","95","5","1.076","2.293","3.369"
"72","Botswana","2024","905. Sep9","95","5","0.036","0.13","0.166"
"76","Brazil","2024","905. Sep9","95","5","60.785","151.833","212.618"
"96","Brunei Darussalam","2024","905. Sep9","95","5","0.048","0.034","0.082"
"100","Bulgaria","2024","905. Sep9","95","5","2.438","4.693","7.131"
"854","Burkina Faso","2024","905. Sep9","95","5","0.09","0.197","0.287"
"108","Burundi","2024","905. Sep9","95","5","0.137","0.322","0.459"
"132","Cabo Verde","2024","905. Sep9","95","5","0.036","0.104","0.14"
"116","Cambodia","2024","905. Sep9","95","5","0.483","0.939","1.422"
"120","Cameroon","2024","905. Sep9","95","5","0.118","0.222","0.34"
"124","Canada","2024","905. Sep9","95","5","25.907","64.379","90.286"
"148","Chad","2024","905. Sep9","95","5","0.198","0.405","0.603"
"830","Channel Islands","2024","905. Sep9","95","5","0.126","0.356","0.482"
"152","Chile","2024","905. Sep9","95","5","8.859","22.715","31.574"
"156","China","2024","905. Sep9","95","5","203.144","548.446","751.59"
"344","China, Hong Kong SAR","2024","905. Sep9","95","5","7.341","19.63","26.971"
"446","China, Macao SAR","2024","905. Sep9","95","5","0.179","0.625","0.804"
"158","China, Taiwan Province of China","2024","905. Sep9","95","5","20.976","26.198","47.174"
"170","Colombia","2024","905. Sep9","95","5","17.044","27.941","44.985"
"174","Comoros","2024","905. Sep9","95","5","0.012","0.025","0.037"
"178","Congo","2024","905. Sep9","95","5","0.023","0.052","0.075"
"188","Costa Rica","2024","905. Sep9","95","5","2.172","3.808","5.98"
"191","Croatia","2024","905. Sep9","95","5","1.365","5.372","6.737"
"192","Cuba","2024","905. Sep9","95","5","8.458","13.95","22.408"
"531","Cura̤ao","2024","905. Sep9","95","5","0.101","0.218","0.319"
"196","Cyprus","2024","905. Sep9","95","5","0.357","1.002","1.359"
"203","Czechia","2024","905. Sep9","95","5","4.054","11.571","15.625"
"384","C̫te d'Ivoire","2024","905. Sep9","95","5","0.117","0.163","0.28"
"408","Dem. People's Republic of Korea","2024","905. Sep9","95","5","0.566","6.28","6.846"
"180","Democratic Republic of the Congo","2024","905. Sep9","95","5","1.417","2.97","4.387"
"208","Denmark","2024","905. Sep9","95","5","3.423","8.999","12.422"
"262","Djibouti","2024","905. Sep9","95","5","0.034","0.059","0.093"
"214","Dominican Republic","2024","905. Sep9","95","5","4.53","6.68","11.21"
"218","Ecuador","2024","905. Sep9","95","5","4.627","9.816","14.443"
"818","Egypt","2024","905. Sep9","95","5","4.098","11.675","15.773"
"222","El Salvador","2024","905. Sep9","95","5","1.229","2.608","3.837"
"226","Equatorial Guinea","2024","905. Sep9","95","5","0.008","0.01","0.018"
"232","Eritrea","2024","905. Sep9","95","5","0.144","0.311","0.455"
"233","Estonia","2024","905. Sep9","95","5","0.667","2.598","3.265"
"748","Eswatini","2024","905. Sep9","95","5","0.008","0.065","0.073"
"231","Ethiopia","2024","905. Sep9","95","5","3.844","5.938","9.782"
"242","Fiji","2024","905. Sep9","95","5","0.028","0.025","0.053"
"246","Finland","2024","905. Sep9","95","5","3.6","10.807","14.407"
"250","France","2024","905. Sep9","95","5","61.953","184.164","246.117"
"254","French Guiana","2024","905. Sep9","95","5","0.015","0.073","0.088"
"258","French Polynesia","2024","905. Sep9","95","5","0.036","0.074","0.11"
"266","Gabon","2024","905. Sep9","95","5","0.022","0.054","0.076"
"270","Gambia","2024","905. Sep9","95","5","0.011","0.019","0.03"
"268","Georgia","2024","905. Sep9","95","5","0.758","2.885","3.643"
"276","Germany","2024","905. Sep9","95","5","74.014","185.465","259.479"
"288","Ghana","2024","905. Sep9","95","5","0.309","0.454","0.763"
"300","Greece","2024","905. Sep9","95","5","15.879","20.764","36.643"
"308","Grenada","2024","905. Sep9","95","5","0.017","0.045","0.062"
"312","Guadeloupe","2024","905. Sep9","95","5","0.479","1.092","1.571"
"316","Guam","2024","905. Sep9","95","5","0.024","0.09","0.114"
"320","Guatemala","2024","905. Sep9","95","5","2.757","4.552","7.309"
"324","Guinea","2024","905. Sep9","95","5","0.079","0.146","0.225"
"624","Guinea-Bissau","2024","905. Sep9","95","5","0.007","0.015","0.022"
"328","Guyana","2024","905. Sep9","95","5","0.238","0.384","0.622"
"332","Haiti","2024","905. Sep9","95","5","0.956","1.922","2.878"
"340","Honduras","2024","905. Sep9","95","5","1.727","3.29","5.017"
"348","Hungary","2024","905. Sep9","95","5","3.12","11.114","14.234"
"352","Iceland","2024","905. Sep9","95","5","0.206","0.406","0.612"
"356","India","2024","905. Sep9","95","5","140.662","188.936","329.598"
"360","Indonesia","2024","905. Sep9","95","5","13.55","30.241","43.791"
"364","Iran (Islamic Republic of)","2024","905. Sep9","95","5","5.851","7.102","12.953"
"368","Iraq","2024","905. Sep9","95","5","0.8","1.879","2.679"
"372","Ireland","2024","905. Sep9","95","5","1.817","4.374","6.191"
"376","Israel","2024","905. Sep9","95","5","5.146","10.021","15.167"
"380","Italy","2024","905. Sep9","95","5","57.898","166.968","224.866"
"388","Jamaica","2024","905. Sep9","95","5","1.27","0.989","2.259"
"392","Japan","2024","905. Sep9","95","5","164.301","562.709","727.01"
"400","Jordan","2024","905. Sep9","95","5","0.294","0.617","0.911"
"398","Kazakhstan","2024","905. Sep9","95","5","1.175","5.371","6.546"
"404","Kenya","2024","905. Sep9","95","5","0.3","0.751","1.051"
"296","Kiribati","2024","905. Sep9","95","5","0.001","0.018","0.019"
"414","Kuwait","2024","905. Sep9","95","5","0.011","0.01","0.021"
"417","Kyrgyzstan","2024","905. Sep9","95","5","0.151","1.206","1.357"
"428","Latvia","2024","905. Sep9","95","5","1.262","5.997","7.259"
"422","Lebanon","2024","905. Sep9","95","5","0.716","1.693","2.409"
"426","Lesotho","2024","905. Sep9","95","5","0.021","0.192","0.213"
"430","Liberia","2024","905. Sep9","95","5","0.047","0.066","0.113"
"434","Libya","2024","905. Sep9","95","5","0.263","0.586","0.849"
"440","Lithuania","2024","905. Sep9","95","5","2.038","9.039","11.077"
"442","Luxembourg","2024","905. Sep9","95","5","0.277","0.807","1.084"
"450","Madagascar","2024","905. Sep9","95","5","0.954","1.147","2.101"
"454","Malawi","2024","905. Sep9","95","5","0.087","0.288","0.375"
"458","Malaysia","2024","905. Sep9","95","5","5.839","4.498","10.337"
"462","Maldives","2024","905. Sep9","95","5","0.059","0.063","0.122"
"466","Mali","2024","905. Sep9","95","5","0.139","0.18","0.319"
"470","Malta","2024","905. Sep9","95","5","0.222","0.676","0.898"
"474","Martinique","2024","905. Sep9","95","5","0.405","1.021","1.426"
"478","Mauritania","2024","905. Sep9","95","5","0.075","0.158","0.233"
"480","Mauritius","2024","905. Sep9","95","5","0.235","0.836","1.071"
"175","Mayotte","2024","905. Sep9","95","5","0.033","0.074","0.107"
"928","Melanesia","2024","905. Sep9","95","5","0.208","0.277","0.485"
"484","Mexico","2024","905. Sep9","95","5","39.068","63.835","102.903"
"954","Micronesia","2024","905. Sep9","95","5","0.027","0.12","0.147"
"496","Mongolia","2024","905. Sep9","95","5","0.102","0.328","0.43"
"499","Montenegro","2024","905. Sep9","95","5","0.128","0.277","0.405"
"504","Morocco","2024","905. Sep9","95","5","1.07","2.817","3.887"
"508","Mozambique","2024","905. Sep9","95","5","0.158","0.479","0.637"
"104","Myanmar","2024","905. Sep9","95","5","1.419","4.128","5.547"
"516","Namibia","2024","905. Sep9","95","5","0.034","0.119","0.153"
"524","Nepal","2024","905. Sep9","95","5","1.098","1.951","3.049"
"528","Netherlands","2024","905. Sep9","95","5","9.982","24.993","34.975"
"540","New Caledonia","2024","905. Sep9","95","5","0.023","0.094","0.117"
"554","New Zealand","2024","905. Sep9","95","5","3.135","5.99","9.125"
"558","Nicaragua","2024","905. Sep9","95","5","0.917","2.341","3.258"
"562","Niger","2024","905. Sep9","95","5","0.125","0.186","0.311"
"566","Nigeria","2024","905. Sep9","95","5","0.681","0.945","1.626"
"807","North Macedonia","2024","905. Sep9","95","5","0.231","0.448","0.679"
"578","Norway","2024","905. Sep9","95","5","3.08","8.019","11.099"
"1835","Oceania (excluding Australia and New Zealand)","2024","905. Sep9","95","5","0.297","0.527","0.824"
"512","Oman","2024","905. Sep9","95","5","0.246","0.866","1.112"
"586","Pakistan","2024","905. Sep9","95","5","11.448","7.174","18.622"
"591","Panama","2024","905. Sep9","95","5","2.394","3.487","5.881"
"598","Papua New Guinea","2024","905. Sep9","95","5","0.121","0.114","0.235"
"600","Paraguay","2024","905. Sep9","95","5","1.179","2.155","3.334"
"604","Peru","2024","905. Sep9","95","5","7.021","13.618","20.639"
"608","Philippines","2024","905. Sep9","95","5","4.274","20.39","24.664"
"616","Poland","2024","905. Sep9","95","5","21.755","65.199","86.954"
"957","Polynesia","2024","905. Sep9","95","5","0.062","0.13","0.192"
"620","Portugal","2024","905. Sep9","95","5","6.974","20.684","27.658"
"630","Puerto Rico","2024","905. Sep9","95","5","2.779","6.36","9.139"
"634","Qatar","2024","905. Sep9","95","5","0.12","0.143","0.263"
"410","Republic of Korea","2024","905. Sep9","95","5","12.631","53.173","65.804"
"498","Republic of Moldova","2024","905. Sep9","95","5","0.354","1.912","2.266"
"642","Romania","2024","905. Sep9","95","5","9.524","17.402","26.926"
"643","Russian Federation","2024","905. Sep9","95","5","34.772","188.016","222.788"
"646","Rwanda","2024","905. Sep9","95","5","0.088","0.182","0.27"
"638","R̩union","2024","905. Sep9","95","5","0.309","1.09","1.399"
"662","Saint Lucia","2024","905. Sep9","95","5","0.11","0.091","0.201"
"670","Saint Vincent and the Grenadines","2024","905. Sep9","95","5","0.025","0.035","0.06"
"882","Samoa","2024","905. Sep9","95","5","0.009","0.02","0.029"
"678","Sao Tome and Principe","2024","905. Sep9","95","5","0.004","0.018","0.022"
"682","Saudi Arabia","2024","905. Sep9","95","5","1.975","2.523","4.498"
"686","Senegal","2024","905. Sep9","95","5","0.141","0.292","0.433"
"688","Serbia","2024","905. Sep9","95","5","1.974","4.349","6.323"
"690","Seychelles","2024","905. Sep9","95","5","0.011","0.047","0.058"
"694","Sierra Leone","2024","905. Sep9","95","5","0.104","0.214","0.318"
"702","Singapore","2024","905. Sep9","95","5","1.941","4.854","6.795"
"703","Slovakia","2024","905. Sep9","95","5","1.409","3.572","4.981"
"705","Slovenia","2024","905. Sep9","95","5","0.951","3.526","4.477"
"90","Solomon Islands","2024","905. Sep9","95","5","0.032","0.04","0.072"
"706","Somalia","2024","905. Sep9","95","5","0.27","0.444","0.714"
"724","Spain","2024","905. Sep9","95","5","46.75","118.959","165.709"
"144","Sri Lanka","2024","905. Sep9","95","5","4.387","6.118","10.505"
"275","State of Palestine","2024","905. Sep9","95","5","0.085","0.214","0.299"
"729","Sudan","2024","905. Sep9","95","5","1.692","2.476","4.168"
"740","Suriname","2024","905. Sep9","95","5","0.076","0.175","0.251"
"752","Sweden","2024","905. Sep9","95","5","7.292","17.92","25.212"
"756","Switzerland","2024","905. Sep9","95","5","6.08","16.392","22.472"
"760","Syrian Arab Republic","2024","905. Sep9","95","5","1.045","1.837","2.882"
"762","Tajikistan","2024","905. Sep9","95","5","0.321","0.465","0.786"
"764","Thailand","2024","905. Sep9","95","5","29.64","58.826","88.466"
"626","Timor-Leste","2024","905. Sep9","95","5","0.031","0.064","0.095"
"768","Togo","2024","905. Sep9","95","5","0.041","0.069","0.11"
"776","Tonga","2024","905. Sep9","95","5","0.009","0.01","0.019"
"780","Trinidad and Tobago","2024","905. Sep9","95","5","0.291","0.611","0.902"
"788","Tunisia","2024","905. Sep9","95","5","1.587","2.975","4.562"
"792","Turkey","2024","905. Sep9","95","5","6.961","28.665","35.626"
"795","Turkmenistan","2024","905. Sep9","95","5","0.346","0.938","1.284"
"800","Uganda","2024","905. Sep9","95","5","0.133","0.424","0.557"
"804","Ukraine","2024","905. Sep9","95","5","9.039","43.447","52.486"
"784","United Arab Emirates","2024","905. Sep9","95","5","0.161","0.15","0.311"
"826","United Kingdom","2024","905. Sep9","95","5","51.796","113.338","165.134"
"834","United Republic of Tanzania","2024","905. Sep9","95","5","0.24","0.595","0.835"
"850","United States Virgin Islands","2024","905. Sep9","95","5","0.029","0.099","0.128"
"840","United States of America","2024","905. Sep9","95","5","246.943","542.324","789.267"
"858","Uruguay","2024","905. Sep9","95","5","1.687","9.58","11.267"
"860","Uzbekistan","2024","905. Sep9","95","5","1.823","4.348","6.171"
"548","Vanuatu","2024","905. Sep9","95","5","0.004","0.004","0.008"
"862","Venezuela (Bolivarian Republic of)","2024","905. Sep9","95","5","5.302","13.647","18.949"
"704","Viet Nam","2024","905. Sep9","95","5","31.355","84.664","116.019"
"887","Yemen","2024","905. Sep9","95","5","0.499","0.875","1.374"
"894","Zambia","2024","905. Sep9","95","5","0.062","0.259","0.321"
"716","Zimbabwe","2024","905. Sep9","95","5","0.094","0.474","0.568"
"4","Afghanistan","2025","0-4","0","5","2980.545","2833.813","5814.358"
"8","Albania","2025","0-4","0","5","79.819","73.751","153.57"
"12","Algeria","2025","0-4","0","5","2335.97","2238.403","4574.373"
"24","Angola","2025","0-4","0","5","3291.748","3232.863","6524.611"
"28","Antigua and Barbuda","2025","0-4","0","5","3.589","3.49","7.079"
"32","Argentina","2025","0-4","0","5","1885.501","1815.328","3700.829"
"51","Armenia","2025","0-4","0","5","93.979","85.992","179.971"
"533","Aruba","2025","0-4","0","5","3.261","3.117","6.378"
"36","Australia","2025","0-4","0","5","846.984","802.274","1649.258"
"40","Austria","2025","0-4","0","5","232.057","220.135","452.192"
"31","Azerbaijan","2025","0-4","0","5","371.086","333.633","704.719"
"44","Bahamas","2025","0-4","0","5","14.055","13.319","27.374"
"48","Bahrain","2025","0-4","0","5","56.603","54.464","111.067"
"50","Bangladesh","2025","0-4","0","5","7041.05","6740.485","13781.535"
"52","Barbados","2025","0-4","0","5","7.642","7.391","15.033"
"112","Belarus","2025","0-4","0","5","263.955","248.457","512.412"
"56","Belgium","2025","0-4","0","5","319.119","304.204","623.323"
"84","Belize","2025","0-4","0","5","20.59","20.046","40.636"
"204","Benin","2025","0-4","0","5","1060.485","1029.366","2089.851"
"64","Bhutan","2025","0-4","0","5","31.035","30.022","61.057"
"68","Bolivia (Plurinational State of)","2025","0-4","0","5","614.669","588.145","1202.814"
"70","Bosnia and Herzegovina","2025","0-4","0","5","61.576","58.762","120.338"
"72","Botswana","2025","0-4","0","5","134.669","131.491","266.16"
"76","Brazil","2025","0-4","0","5","6986.926","6668.413","13655.339"
"96","Brunei Darussalam","2025","0-4","0","5","15.156","14.384","29.54"
"100","Bulgaria","2025","0-4","0","5","149.814","141.534","291.348"
"854","Burkina Faso","2025","0-4","0","5","1934.397","1866.726","3801.123"
"108","Burundi","2025","0-4","0","5","1124.603","1101.837","2226.44"
"132","Cabo Verde","2025","0-4","0","5","24.889","24.255","49.144"
"116","Cambodia","2025","0-4","0","5","878.719","839.713","1718.432"
"120","Cameroon","2025","0-4","0","5","2228.451","2186.146","4414.597"
"124","Canada","2025","0-4","0","5","1028.191","976.405","2004.596"
"148","Chad","2025","0-4","0","5","1623.881","1600.882","3224.763"
"830","Channel Islands","2025","0-4","0","5","4.554","4.316","8.87"
"152","Chile","2025","0-4","0","5","562.035","541.015","1103.05"
"156","China","2025","0-4","0","5","40107.551","36234.058","76341.609"
"344","China, Hong Kong SAR","2025","0-4","0","5","197.751","184.367","382.118"
"446","China, Macao SAR","2025","0-4","0","5","18.191","17.395","35.586"
"158","China, Taiwan Province of China","2025","0-4","0","5","522.974","489.091","1012.065"
"170","Colombia","2025","0-4","0","5","1777.043","1696.863","3473.906"
"174","Comoros","2025","0-4","0","5","65.677","63.263","128.94"
"178","Congo","2025","0-4","0","5","446.784","437.428","884.212"
"188","Costa Rica","2025","0-4","0","5","167.775","159.989","327.764"
"191","Croatia","2025","0-4","0","5","86.139","81.339","167.478"
"192","Cuba","2025","0-4","0","5","269.928","255.469","525.397"
"531","Cura̤ao","2025","0-4","0","5","4.625","4.423","9.048"
"196","Cyprus","2025","0-4","0","5","30.497","28.664","59.161"
"203","Czechia","2025","0-4","0","5","268.816","254.278","523.094"
"384","C̫te d'Ivoire","2025","0-4","0","5","2276.791","2247.107","4523.898"
"408","Dem. People's Republic of Korea","2025","0-4","0","5","888.98","847.447","1736.427"
"180","Democratic Republic of the Congo","2025","0-4","0","5","8814.535","8642.679","17457.214"
"208","Denmark","2025","0-4","0","5","168.445","159.746","328.191"
"262","Djibouti","2025","0-4","0","5","48.716","47.513","96.229"
"214","Dominican Republic","2025","0-4","0","5","492.837","472.569","965.406"
"218","Ecuador","2025","0-4","0","5","847.048","808.728","1655.776"
"818","Egypt","2025","0-4","0","5","6402.48","6053.106","12455.586"
"222","El Salvador","2025","0-4","0","5","282.926","269.935","552.861"
"226","Equatorial Guinea","2025","0-4","0","5","112.734","110.718","223.452"
"232","Eritrea","2025","0-4","0","5","255.487","245.195","500.682"
"233","Estonia","2025","0-4","0","5","33.307","31.419","64.726"
"748","Eswatini","2025","0-4","0","5","69.704","68.399","138.103"
"231","Ethiopia","2025","0-4","0","5","9054.704","8791.167","17845.871"
"242","Fiji","2025","0-4","0","5","44.6","42.333","86.933"
"246","Finland","2025","0-4","0","5","125.46","119.496","244.956"
"250","France","2025","0-4","0","5","1819.865","1736.588","3556.453"
"254","French Guiana","2025","0-4","0","5","19.228","18.343","37.571"
"258","French Polynesia","2025","0-4","0","5","9.778","9.313","19.091"
"266","Gabon","2025","0-4","0","5","162.383","159.05","321.433"
"270","Gambia","2025","0-4","0","5","225.536","221.019","446.555"
"268","Georgia","2025","0-4","0","5","122.34","115.616","237.956"
"276","Germany","2025","0-4","0","5","2020.411","1912.965","3933.376"
"288","Ghana","2025","0-4","0","5","2229.751","2136.791","4366.542"
"300","Greece","2025","0-4","0","5","182.751","171.59","354.341"
"308","Grenada","2025","0-4","0","5","4.279","4.085","8.364"
"312","Guadeloupe","2025","0-4","0","5","11.303","10.926","22.229"
"316","Guam","2025","0-4","0","5","7.017","6.643","13.66"
"320","Guatemala","2025","0-4","0","5","1077.539","1031.004","2108.543"
"324","Guinea","2025","0-4","0","5","1155.505","1139.708","2295.213"
"624","Guinea-Bissau","2025","0-4","0","5","161.733","158.787","320.52"
"328","Guyana","2025","0-4","0","5","36.574","34.765","71.339"
"332","Haiti","2025","0-4","0","5","634.292","610.458","1244.75"
"340","Honduras","2025","0-4","0","5","526.229","502.067","1028.296"
"348","Hungary","2025","0-4","0","5","228.79","216.238","445.028"
"352","Iceland","2025","0-4","0","5","10.28","9.766","20.046"
"356","India","2025","0-4","0","5","60872.875","55274.791","116147.666"
"360","Indonesia","2025","0-4","0","5","11811.844","11297.797","23109.641"
"364","Iran (Islamic Republic of)","2025","0-4","0","5","3571.552","3399.58","6971.132"
"368","Iraq","2025","0-4","0","5","2948.982","2784.875","5733.857"
"372","Ireland","2025","0-4","0","5","146.32","139.41","285.73"
"376","Israel","2025","0-4","0","5","436.432","414.803","851.235"
"380","Italy","2025","0-4","0","5","1097.158","1032.916","2130.074"
"388","Jamaica","2025","0-4","0","5","112.099","107.428","219.527"
"392","Japan","2025","0-4","0","5","2260.8","2141.83","4402.63"
"400","Jordan","2025","0-4","0","5","516.474","490.232","1006.706"
"398","Kazakhstan","2025","0-4","0","5","877.891","828.674","1706.565"
"404","Kenya","2025","0-4","0","5","3793.587","3716.801","7510.388"
"296","Kiribati","2025","0-4","0","5","7.796","7.487","15.283"
"414","Kuwait","2025","0-4","0","5","126.916","121.637","248.553"
"417","Kyrgyzstan","2025","0-4","0","5","368.717","349.634","718.351"
"428","Latvia","2025","0-4","0","5","44.933","42.446","87.379"
"422","Lebanon","2025","0-4","0","5","252.58","241.155","493.735"
"426","Lesotho","2025","0-4","0","5","123.539","121.6","245.139"
"430","Liberia","2025","0-4","0","5","409.253","392.668","801.921"
"434","Libya","2025","0-4","0","5","300.489","284.475","584.964"
"440","Lithuania","2025","0-4","0","5","64.586","61.269","125.855"
"442","Luxembourg","2025","0-4","0","5","17.589","16.794","34.383"
"450","Madagascar","2025","0-4","0","5","2286.08","2234.45","4520.53"
"454","Malawi","2025","0-4","0","5","1638.31","1605.007","3243.317"
"458","Malaysia","2025","0-4","0","5","1363.146","1284.965","2648.111"
"462","Maldives","2025","0-4","0","5","16.486","15.449","31.935"
"466","Mali","2025","0-4","0","5","2030.103","1961.594","3991.697"
"470","Malta","2025","0-4","0","5","11.167","10.546","21.713"
"474","Martinique","2025","0-4","0","5","8.994","8.66","17.654"
"478","Mauritania","2025","0-4","0","5","379.967","366.382","746.349"
"480","Mauritius","2025","0-4","0","5","31.76","30.534","62.294"
"175","Mayotte","2025","0-4","0","5","19.269","18.72","37.989"
"928","Melanesia","2025","0-4","0","5","735.14","688.672","1423.812"
"484","Mexico","2025","0-4","0","5","5439.941","5190.241","10630.182"
"954","Micronesia","2025","0-4","0","5","27.805","26.442","54.247"
"496","Mongolia","2025","0-4","0","5","173.588","169.119","342.707"
"499","Montenegro","2025","0-4","0","5","18.222","17.089","35.311"
"504","Morocco","2025","0-4","0","5","1648.317","1560.957","3209.274"
"508","Mozambique","2025","0-4","0","5","2871.318","2851.75","5723.068"
"104","Myanmar","2025","0-4","0","5","2261.514","2219.02","4480.534"
"516","Namibia","2025","0-4","0","5","169.938","169.65","339.588"
"524","Nepal","2025","0-4","0","5","1391.83","1322.239","2714.069"
"528","Netherlands","2025","0-4","0","5","449.684","428.407","878.091"
"540","New Caledonia","2025","0-4","0","5","10.084","9.625","19.709"
"554","New Zealand","2025","0-4","0","5","155.289","147.144","302.433"
"558","Nicaragua","2025","0-4","0","5","321.023","307.306","628.329"
"562","Niger","2025","0-4","0","5","2842.022","2733.466","5575.488"
"566","Nigeria","2025","0-4","0","5","18831.2","17950.238","36781.438"
"807","North Macedonia","2025","0-4","0","5","52.908","50.227","103.135"
"578","Norway","2025","0-4","0","5","163.092","153.633","316.725"
"1835","Oceania (excluding Australia and New Zealand)","2025","0-4","0","5","795.317","745.596","1540.913"
"512","Oman","2025","0-4","0","5","215.07","204.956","420.026"
"586","Pakistan","2025","0-4","0","5","14678.086","13631.865","28309.951"
"591","Panama","2025","0-4","0","5","201.933","192.923","394.856"
"598","Papua New Guinea","2025","0-4","0","5","602.351","562.726","1165.077"
"600","Paraguay","2025","0-4","0","5","357.641","341.648","699.289"
"604","Peru","2025","0-4","0","5","1438.404","1373.586","2811.99"
"608","Philippines","2025","0-4","0","5","5561.416","5270.253","10831.669"
"616","Poland","2025","0-4","0","5","882.172","835.769","1717.941"
"957","Polynesia","2025","0-4","0","5","32.372","30.482","62.854"
"620","Portugal","2025","0-4","0","5","200.209","188.994","389.203"
"630","Puerto Rico","2025","0-4","0","5","51.277","48.933","100.21"
"634","Qatar","2025","0-4","0","5","69.816","66.416","136.232"
"410","Republic of Korea","2025","0-4","0","5","893.642","845.386","1739.028"
"498","Republic of Moldova","2025","0-4","0","5","94.915","89.987","184.902"
"642","Romania","2025","0-4","0","5","449.607","425.545","875.152"
"643","Russian Federation","2025","0-4","0","5","4220.861","4006.659","8227.52"
"646","Rwanda","2025","0-4","0","5","987.842","966.323","1954.165"
"638","R̩union","2025","0-4","0","5","32.193","31.26","63.453"
"662","Saint Lucia","2025","0-4","0","5","5.153","5.018","10.171"
"670","Saint Vincent and the Grenadines","2025","0-4","0","5","3.758","3.657","7.415"
"882","Samoa","2025","0-4","0","5","11.97","11.102","23.072"
"678","Sao Tome and Principe","2025","0-4","0","5","16.917","16.532","33.449"
"682","Saudi Arabia","2025","0-4","0","5","1424.222","1383.675","2807.897"
"686","Senegal","2025","0-4","0","5","1417.763","1378.266","2796.029"
"688","Serbia","2025","0-4","0","5","199.087","187.999","387.086"
"690","Seychelles","2025","0-4","0","5","3.771","3.564","7.335"
"694","Sierra Leone","2025","0-4","0","5","600.738","596.993","1197.731"
"702","Singapore","2025","0-4","0","5","133.229","123.326","256.555"
"703","Slovakia","2025","0-4","0","5","136.462","130.147","266.609"
"705","Slovenia","2025","0-4","0","5","47.806","45.363","93.169"
"90","Solomon Islands","2025","0-4","0","5","55.355","52.412","107.767"
"706","Somalia","2025","0-4","0","5","1620.044","1595.529","3215.573"
"724","Spain","2025","0-4","0","5","949.769","893.13","1842.899"
"144","Sri Lanka","2025","0-4","0","5","785.443","755.533","1540.976"
"275","State of Palestine","2025","0-4","0","5","369.118","352.204","721.322"
"729","Sudan","2025","0-4","0","5","3461.454","3364.014","6825.468"
"740","Suriname","2025","0-4","0","5","26.275","24.89","51.165"
"752","Sweden","2025","0-4","0","5","313.175","295.786","608.961"
"756","Switzerland","2025","0-4","0","5","232.651","221.69","454.341"
"760","Syrian Arab Republic","2025","0-4","0","5","1243.37","1190.379","2433.749"
"762","Tajikistan","2025","0-4","0","5","677.167","640.432","1317.599"
"764","Thailand","2025","0-4","0","5","1708.074","1610.589","3318.663"
"626","Timor-Leste","2025","0-4","0","5","94.507","91.094","185.601"
"768","Togo","2025","0-4","0","5","658.308","654.569","1312.877"
"776","Tonga","2025","0-4","0","5","6.25","5.933","12.183"
"780","Trinidad and Tobago","2025","0-4","0","5","40.002","38.724","78.726"
"788","Tunisia","2025","0-4","0","5","469.753","448.049","917.802"
"792","Turkey","2025","0-4","0","5","3222.729","3075.976","6298.705"
"795","Turkmenistan","2025","0-4","0","5","314.186","304.991","619.177"
"800","Uganda","2025","0-4","0","5","4103.209","4019.082","8122.291"
"804","Ukraine","2025","0-4","0","5","948.638","895.117","1843.755"
"784","United Arab Emirates","2025","0-4","0","5","257.558","246.865","504.423"
"826","United Kingdom","2025","0-4","0","5","1996.062","1900.526","3896.588"
"834","United Republic of Tanzania","2025","0-4","0","5","5473.087","5352.972","10826.059"
"850","United States Virgin Islands","2025","0-4","0","5","2.882","2.717","5.599"
"840","United States of America","2025","0-4","0","5","10394.42","9945.855","20340.275"
"858","Uruguay","2025","0-4","0","5","117.452","112.222","229.674"
"860","Uzbekistan","2025","0-4","0","5","1616.316","1524.62","3140.936"
"548","Vanuatu","2025","0-4","0","5","22.75","21.576","44.326"
"862","Venezuela (Bolivarian Republic of)","2025","0-4","0","5","1275.909","1221.178","2497.087"
"704","Viet Nam","2025","0-4","0","5","3851.968","3522.465","7374.433"
"887","Yemen","2025","0-4","0","5","2139.357","2053.515","4192.872"
"894","Zambia","2025","0-4","0","5","1667.363","1631.704","3299.067"
"716","Zimbabwe","2025","0-4","0","5","1033.728","1019.875","2053.603"
