"1","2","3","4","5","6","7","8","9"
"12","Algeria","2014","30-34","30","5","1762.114","1740.367","3502.481"
"24","Angola","2014","30-34","30","5","799.044","832.291","1631.335"
"28","Antigua and Barbuda","2014","30-34","30","5","3.304","3.728","7.032"
"32","Argentina","2014","30-34","30","5","1558.178","1577.519","3135.697"
"51","Armenia","2014","30-34","30","5","106.253","124.947","231.2"
"533","Aruba","2014","30-34","30","5","2.7","3.157","5.857"
"36","Australia","2014","30-34","30","5","865.568","858.283","1723.851"
"40","Austria","2014","30-34","30","5","291.155","288.362","579.517"
"31","Azerbaijan","2014","30-34","30","5","398.957","398.249","797.206"
"44","Bahamas","2014","30-34","30","5","12.975","14.274","27.249"
"48","Bahrain","2014","30-34","30","5","126.043","58.707","184.75"
"50","Bangladesh","2014","30-34","30","5","6326.159","6499.471","12825.63"
"52","Barbados","2014","30-34","30","5","9.376","9.848","19.224"
"112","Belarus","2014","30-34","30","5","367.448","362.361","729.809"
"56","Belgium","2014","30-34","30","5","365.654","367.915","733.569"
"84","Belize","2014","30-34","30","5","12.73","13.65","26.38"
"204","Benin","2014","30-34","30","5","320.768","325.34","646.108"
"64","Bhutan","2014","30-34","30","5","33.725","27.824","61.549"
"68","Bolivia (Plurinational State of)","2014","30-34","30","5","388.427","382.296","770.723"
"70","Bosnia and Herzegovina","2014","30-34","30","5","130.359","125.729","256.088"
"72","Botswana","2014","30-34","30","5","83.494","94.47","177.964"
"76","Brazil","2014","30-34","30","5","8636.451","8705.502","17341.953"
"96","Brunei Darussalam","2014","30-34","30","5","20.559","17.822","38.381"
"100","Bulgaria","2014","30-34","30","5","256.033","235.449","491.482"
"854","Burkina Faso","2014","30-34","30","5","555.192","557.155","1112.347"
"108","Burundi","2014","30-34","30","5","319.54","324.961","644.501"
"132","Cabo Verde","2014","30-34","30","5","22.949","20.092","43.041"
"116","Cambodia","2014","30-34","30","5","765.833","806.564","1572.397"
"120","Cameroon","2014","30-34","30","5","766.126","763.506","1529.632"
"124","Canada","2014","30-34","30","5","1251.659","1256.74","2508.399"
"148","Chad","2014","30-34","30","5","394.231","391.662","785.893"
"830","Channel Islands","2014","30-34","30","5","5.74","5.556","11.296"
"152","Chile","2014","30-34","30","5","664.456","654.517","1318.973"
"156","China","2014","30-34","30","5","49720.596","47157.977","96878.573"
"344","China, Hong Kong SAR","2014","30-34","30","5","228.627","336.532","565.159"
"446","China, Macao SAR","2014","30-34","30","5","26.8","28.2","55"
"158","China, Taiwan Province of China","2014","30-34","30","5","992.748","979.932","1972.68"
"170","Colombia","2014","30-34","30","5","1794.722","1850.107","3644.829"
"174","Comoros","2014","30-34","30","5","26.925","26.405","53.33"
"178","Congo","2014","30-34","30","5","167.307","167.68","334.987"
"188","Costa Rica","2014","30-34","30","5","194.903","191.138","386.041"
"191","Croatia","2014","30-34","30","5","148.281","143.005","291.286"
"192","Cuba","2014","30-34","30","5","342.099","329.634","671.733"
"531","Cura̤ao","2014","30-34","30","5","3.801","4.924","8.725"
"196","Cyprus","2014","30-34","30","5","46.494","46.723","93.217"
"203","Czechia","2014","30-34","30","5","403.09","378.06","781.15"
"384","C̫te d'Ivoire","2014","30-34","30","5","726.03","721.725","1447.755"
"408","Dem. People's Republic of Korea","2014","30-34","30","5","894.053","867.507","1761.56"
"180","Democratic Republic of the Congo","2014","30-34","30","5","2174.324","2195.211","4369.535"
"208","Denmark","2014","30-34","30","5","158.718","157.412","316.13"
"262","Djibouti","2014","30-34","30","5","38.864","36.577","75.441"
"214","Dominican Republic","2014","30-34","30","5","381.377","371.048","752.425"
"218","Ecuador","2014","30-34","30","5","603.18","599.52","1202.7"
"818","Egypt","2014","30-34","30","5","3575.57","3461.444","7037.014"
"222","El Salvador","2014","30-34","30","5","190.224","238.186","428.41"
"226","Equatorial Guinea","2014","30-34","30","5","66.71","41.417","108.127"
"232","Eritrea","2014","30-34","30","5","111.91","112.09","224"
"233","Estonia","2014","30-34","30","5","47.184","45.089","92.273"
"748","Eswatini","2014","30-34","30","5","34.515","44.533","79.048"
"231","Ethiopia","2014","30-34","30","5","3025.855","3116.661","6142.516"
"242","Fiji","2014","30-34","30","5","36.405","34.686","71.091"
"246","Finland","2014","30-34","30","5","181.836","171.839","353.675"
"250","France","2014","30-34","30","5","1955.286","2006.99","3962.276"
"254","French Guiana","2014","30-34","30","5","9.078","10.084","19.162"
"258","French Polynesia","2014","30-34","30","5","10.312","10.531","20.843"
"266","Gabon","2014","30-34","30","5","80.511","72.026","152.537"
"270","Gambia","2014","30-34","30","5","59.227","64.97","124.197"
"268","Georgia","2014","30-34","30","5","140.414","142.768","283.182"
"276","Germany","2014","30-34","30","5","2567.816","2501.401","5069.217"
"288","Ghana","2014","30-34","30","5","972.733","940.924","1913.657"
"300","Greece","2014","30-34","30","5","393.787","377.945","771.732"
"308","Grenada","2014","30-34","30","5","4.354","4.338","8.692"
"312","Guadeloupe","2014","30-34","30","5","7.461","11.202","18.663"
"316","Guam","2014","30-34","30","5","5.138","5.057","10.195"
"320","Guatemala","2014","30-34","30","5","563.429","601.13","1164.559"
"324","Guinea","2014","30-34","30","5","286.296","348.153","634.449"
"624","Guinea-Bissau","2014","30-34","30","5","55.356","60.268","115.624"
"328","Guyana","2014","30-34","30","5","26.766","27.193","53.959"
"332","Haiti","2014","30-34","30","5","411.16","428.414","839.574"
"340","Honduras","2014","30-34","30","5","339.998","341.648","681.646"
"348","Hungary","2014","30-34","30","5","339.772","334.175","673.947"
"352","Iceland","2014","30-34","30","5","12.02","11.48","23.5"
"356","India","2014","30-34","30","5","53773.35","49035.007","102808.357"
"360","Indonesia","2014","30-34","30","5","10709.398","10692.246","21401.644"
"364","Iran (Islamic Republic of)","2014","30-34","30","5","4024.39","4036.144","8060.534"
"368","Iraq","2014","30-34","30","5","1220.023","1170.89","2390.913"
"372","Ireland","2014","30-34","30","5","184.054","196.262","380.316"
"376","Israel","2014","30-34","30","5","275.896","276.318","552.214"
"380","Italy","2014","30-34","30","5","1813.995","1801.127","3615.122"
"388","Jamaica","2014","30-34","30","5","103.407","109.377","212.784"
"392","Japan","2014","30-34","30","5","3967.147","3793.956","7761.103"
"400","Jordan","2014","30-34","30","5","348.684","334.318","683.002"
"398","Kazakhstan","2014","30-34","30","5","661.087","655.776","1316.863"
"404","Kenya","2014","30-34","30","5","1691.173","1718.836","3410.009"
"296","Kiribati","2014","30-34","30","5","3.721","4.051","7.772"
"414","Kuwait","2014","30-34","30","5","293.038","187.162","480.2"
"417","Kyrgyzstan","2014","30-34","30","5","215.698","211.616","427.314"
"428","Latvia","2014","30-34","30","5","70.21","67.482","137.692"
"422","Lebanon","2014","30-34","30","5","228.48","252.256","480.736"
"426","Lesotho","2014","30-34","30","5","84.503","79.26","163.763"
"430","Liberia","2014","30-34","30","5","148.628","146.723","295.351"
"434","Libya","2014","30-34","30","5","298.825","291.768","590.593"
"440","Lithuania","2014","30-34","30","5","91.669","90.505","182.174"
"442","Luxembourg","2014","30-34","30","5","21.382","21.556","42.938"
"450","Madagascar","2014","30-34","30","5","764.583","762.153","1526.736"
"454","Malawi","2014","30-34","30","5","484.243","502.798","987.041"
"458","Malaysia","2014","30-34","30","5","1381.808","1226.796","2608.604"
"462","Maldives","2014","30-34","30","5","31.295","18.077","49.372"
"466","Mali","2014","30-34","30","5","510.096","510.561","1020.657"
"470","Malta","2014","30-34","30","5","16.429","15.155","31.584"
"474","Martinique","2014","30-34","30","5","7.756","10.159","17.915"
"478","Mauritania","2014","30-34","30","5","139.724","136.658","276.382"
"480","Mauritius","2014","30-34","30","5","45.752","44.796","90.548"
"175","Mayotte","2014","30-34","30","5","6.816","8.801","15.617"
"928","Melanesia","2014","30-34","30","5","373.468","359.613","733.081"
"484","Mexico","2014","30-34","30","5","4376.002","4740.913","9116.915"
"954","Micronesia","2014","30-34","30","5","16.65","17.036","33.686"
"496","Mongolia","2014","30-34","30","5","126.645","122.876","249.521"
"499","Montenegro","2014","30-34","30","5","23.258","22.895","46.153"
"504","Morocco","2014","30-34","30","5","1303.803","1417.647","2721.45"
"508","Mozambique","2014","30-34","30","5","788.354","851.148","1639.502"
"104","Myanmar","2014","30-34","30","5","2001.18","2083.198","4084.378"
"516","Namibia","2014","30-34","30","5","79.619","83.078","162.697"
"524","Nepal","2014","30-34","30","5","652.038","1098.561","1750.599"
"528","Netherlands","2014","30-34","30","5","506.326","496.763","1003.089"
"540","New Caledonia","2014","30-34","30","5","10.244","10.049","20.293"
"554","New Zealand","2014","30-34","30","5","136.181","146.165","282.346"
"558","Nicaragua","2014","30-34","30","5","249.391","259.992","509.383"
"562","Niger","2014","30-34","30","5","443.66","532.37","976.03"
"566","Nigeria","2014","30-34","30","5","5845.208","5665.744","11510.952"
"807","North Macedonia","2014","30-34","30","5","84.3","79.932","164.232"
"578","Norway","2014","30-34","30","5","175.034","164.691","339.725"
"1835","Oceania (excluding Australia and New Zealand)","2014","30-34","30","5","412.802","399.751","812.553"
"512","Oman","2014","30-34","30","5","418.483","155.085","573.568"
"586","Pakistan","2014","30-34","30","5","7036.577","6723.54","13760.117"
"591","Panama","2014","30-34","30","5","148.011","145.119","293.13"
"598","Papua New Guinea","2014","30-34","30","5","298.469","285.046","583.515"
"600","Paraguay","2014","30-34","30","5","263.964","251.258","515.222"
"604","Peru","2014","30-34","30","5","1130.874","1134.335","2265.209"
"608","Philippines","2014","30-34","30","5","3654.27","3593.853","7248.123"
"616","Poland","2014","30-34","30","5","1659.273","1566.604","3225.877"
"957","Polynesia","2014","30-34","30","5","22.684","23.102","45.786"
"620","Portugal","2014","30-34","30","5","335.104","351.799","686.903"
"630","Puerto Rico","2014","30-34","30","5","113.459","117.861","231.32"
"634","Qatar","2014","30-34","30","5","322.108","81.698","403.806"
"410","Republic of Korea","2014","30-34","30","5","1993.009","1855.567","3848.576"
"498","Republic of Moldova","2014","30-34","30","5","176.633","170.515","347.148"
"642","Romania","2014","30-34","30","5","653.968","620.701","1274.669"
"643","Russian Federation","2014","30-34","30","5","5891.364","5905.324","11796.688"
"646","Rwanda","2014","30-34","30","5","381.423","431.656","813.079"
"638","R̩union","2014","30-34","30","5","22.766","27.287","50.053"
"662","Saint Lucia","2014","30-34","30","5","6.865","7.265","14.13"
"670","Saint Vincent and the Grenadines","2014","30-34","30","5","3.952","4.035","7.987"
"882","Samoa","2014","30-34","30","5","6.253","5.832","12.085"
"678","Sao Tome and Principe","2014","30-34","30","5","6.768","6.597","13.365"
"682","Saudi Arabia","2014","30-34","30","5","1834.669","1280.725","3115.394"
"686","Senegal","2014","30-34","30","5","437.419","497.36","934.779"
"688","Serbia","2014","30-34","30","5","304.323","297.934","602.257"
"690","Seychelles","2014","30-34","30","5","4.211","3.402","7.613"
"694","Sierra Leone","2014","30-34","30","5","238.718","229.81","468.528"
"702","Singapore","2014","30-34","30","5","229.977","217.932","447.909"
"703","Slovakia","2014","30-34","30","5","228.565","217.92","446.485"
"705","Slovenia","2014","30-34","30","5","79.72","72.309","152.029"
"90","Solomon Islands","2014","30-34","30","5","19.435","20.904","40.339"
"706","Somalia","2014","30-34","30","5","342.047","351.2","693.247"
"724","Spain","2014","30-34","30","5","1736.276","1727.014","3463.29"
"144","Sri Lanka","2014","30-34","30","5","739.802","819.372","1559.174"
"275","State of Palestine","2014","30-34","30","5","146.844","141.921","288.765"
"729","Sudan","2014","30-34","30","5","1183.619","1239.345","2422.964"
"740","Suriname","2014","30-34","30","5","20.039","20.013","40.052"
"752","Sweden","2014","30-34","30","5","305.812","291.227","597.039"
"756","Switzerland","2014","30-34","30","5","290.72","288.565","579.285"
"760","Syrian Arab Republic","2014","30-34","30","5","787.163","792.114","1579.277"
"762","Tajikistan","2014","30-34","30","5","297.027","291.707","588.734"
"764","Thailand","2014","30-34","30","5","2466.09","2492.907","4958.997"
"626","Timor-Leste","2014","30-34","30","5","33.556","32.631","66.187"
"768","Togo","2014","30-34","30","5","247.623","249.898","497.521"
"776","Tonga","2014","30-34","30","5","3.102","3.5","6.602"
"780","Trinidad and Tobago","2014","30-34","30","5","62.347","62.473","124.82"
"788","Tunisia","2014","30-34","30","5","479.698","496.742","976.44"
"792","Turkey","2014","30-34","30","5","3120.667","3136.48","6257.147"
"795","Turkmenistan","2014","30-34","30","5","211.691","215.493","427.184"
"800","Uganda","2014","30-34","30","5","1046.01","1132.2","2178.21"
"804","Ukraine","2014","30-34","30","5","1842.667","1799.44","3642.107"
"784","United Arab Emirates","2014","30-34","30","5","1250.69","395.373","1646.063"
"826","United Kingdom","2014","30-34","30","5","2193.753","2220.034","4413.787"
"834","United Republic of Tanzania","2014","30-34","30","5","1615.375","1616.244","3231.619"
"850","United States Virgin Islands","2014","30-34","30","5","2.443","3.027","5.47"
"840","United States of America","2014","30-34","30","5","10549.568","10438.38","20987.948"
"858","Uruguay","2014","30-34","30","5","113.241","113.034","226.275"
"860","Uzbekistan","2014","30-34","30","5","1232.027","1244.542","2476.569"
"548","Vanuatu","2014","30-34","30","5","8.915","8.928","17.843"
"862","Venezuela (Bolivarian Republic of)","2014","30-34","30","5","1131.846","1149.535","2281.381"
"704","Viet Nam","2014","30-34","30","5","3905.338","3827.077","7732.415"
"887","Yemen","2014","30-34","30","5","885.414","871.464","1756.878"
"894","Zambia","2014","30-34","30","5","487.626","503.77","991.396"
"716","Zimbabwe","2014","30-34","30","5","429.607","522.063","951.67"
"4","Afghanistan","2014","35-39","35","5","853.941","775.24","1629.181"
"8","Albania","2014","35-39","35","5","78.455","82.872","161.327"
"12","Algeria","2014","35-39","35","5","1468.633","1460.076","2928.709"
"24","Angola","2014","35-39","35","5","645.683","676.853","1322.536"
"28","Antigua and Barbuda","2014","35-39","35","5","3.233","3.747","6.98"
"32","Argentina","2014","35-39","35","5","1503.624","1555.788","3059.412"
"51","Armenia","2014","35-39","35","5","85.747","100.792","186.539"
"533","Aruba","2014","35-39","35","5","3.092","3.729","6.821"
"36","Australia","2014","35-39","35","5","782.207","789.59","1571.797"
"40","Austria","2014","35-39","35","5","272.972","272.278","545.25"
"31","Azerbaijan","2014","35-39","35","5","320.561","330.796","651.357"
"44","Bahamas","2014","35-39","35","5","13.489","14.526","28.015"
"48","Bahrain","2014","35-39","35","5","95.076","46.572","141.648"
"50","Bangladesh","2014","35-39","35","5","5542.114","5652.619","11194.733"
"52","Barbados","2014","35-39","35","5","9.425","9.82","19.245"
"112","Belarus","2014","35-39","35","5","329.951","338.447","668.398"
"56","Belgium","2014","35-39","35","5","374.468","363.719","738.187"
"84","Belize","2014","35-39","35","5","10.869","11.574","22.443"
"204","Benin","2014","35-39","35","5","264.399","272.057","536.456"
"64","Bhutan","2014","35-39","35","5","27.322","21.87","49.192"
"68","Bolivia (Plurinational State of)","2014","35-39","35","5","336.189","333.47","669.659"
"70","Bosnia and Herzegovina","2014","35-39","35","5","119.5","115.901","235.401"
"72","Botswana","2014","35-39","35","5","68.691","78.62","147.311"
"76","Brazil","2014","35-39","35","5","7661.405","7840.202","15501.607"
"96","Brunei Darussalam","2014","35-39","35","5","18.522","16.902","35.424"
"100","Bulgaria","2014","35-39","35","5","283.078","265.651","548.729"
"854","Burkina Faso","2014","35-39","35","5","438.752","452.003","890.755"
"108","Burundi","2014","35-39","35","5","210.997","219.192","430.189"
"132","Cabo Verde","2014","35-39","35","5","18.257","15.61","33.867"
"116","Cambodia","2014","35-39","35","5","277.89","310.224","588.114"
"120","Cameroon","2014","35-39","35","5","600.835","598.337","1199.172"
"124","Canada","2014","35-39","35","5","1175.662","1188.1","2363.762"
"148","Chad","2014","35-39","35","5","311.066","307.918","618.984"
"830","Channel Islands","2014","35-39","35","5","5.667","5.679","11.346"
"152","Chile","2014","35-39","35","5","640.317","638.509","1278.826"
"156","China","2014","35-39","35","5","51587.093","49051.008","100638.101"
"344","China, Hong Kong SAR","2014","35-39","35","5","225.649","329.369","555.018"
"446","China, Macao SAR","2014","35-39","35","5","20.062","21.399","41.461"
"158","China, Taiwan Province of China","2014","35-39","35","5","996.121","1005.809","2001.93"
"170","Colombia","2014","35-39","35","5","1595.199","1727.752","3322.951"
"174","Comoros","2014","35-39","35","5","21.372","21.091","42.463"
"178","Congo","2014","35-39","35","5","149.47","149.382","298.852"
"188","Costa Rica","2014","35-39","35","5","169.67","168.994","338.664"
"191","Croatia","2014","35-39","35","5","147.873","143.336","291.209"
"192","Cuba","2014","35-39","35","5","342.401","333.494","675.895"
"531","Cura̤ao","2014","35-39","35","5","3.894","5.163","9.057"
"196","Cyprus","2014","35-39","35","5","42.047","43.659","85.706"
"203","Czechia","2014","35-39","35","5","481.303","455.357","936.66"
"384","C̫te d'Ivoire","2014","35-39","35","5","612.959","590.714","1203.673"
"408","Dem. People's Republic of Korea","2014","35-39","35","5","834.788","817.444","1652.232"
"180","Democratic Republic of the Congo","2014","35-39","35","5","1786.959","1815.72","3602.679"
"208","Denmark","2014","35-39","35","5","181.846","181.119","362.965"
"262","Djibouti","2014","35-39","35","5","35.421","30.771","66.192"
"214","Dominican Republic","2014","35-39","35","5","338.878","340.938","679.816"
"218","Ecuador","2014","35-39","35","5","538.27","543.776","1082.046"
"818","Egypt","2014","35-39","35","5","2970.516","2900.477","5870.993"
"222","El Salvador","2014","35-39","35","5","175.561","224.067","399.628"
"226","Equatorial Guinea","2014","35-39","35","5","47.245","29.109","76.354"
"232","Eritrea","2014","35-39","35","5","80.134","83.394","163.528"
"233","Estonia","2014","35-39","35","5","46.203","44.007","90.21"
"748","Eswatini","2014","35-39","35","5","26.814","35.134","61.948"
"231","Ethiopia","2014","35-39","35","5","2427.897","2444.424","4872.321"
"242","Fiji","2014","35-39","35","5","31.061","29.408","60.469"
"246","Finland","2014","35-39","35","5","172.284","163.505","335.789"
"250","France","2014","35-39","35","5","1950.188","1989.75","3939.938"
"254","French Guiana","2014","35-39","35","5","9.214","9.466","18.68"
"258","French Polynesia","2014","35-39","35","5","9.934","9.488","19.422"
"266","Gabon","2014","35-39","35","5","67.443","55.936","123.379"
"270","Gambia","2014","35-39","35","5","47.351","52.349","99.7"
"268","Georgia","2014","35-39","35","5","132.985","138.206","271.191"
"276","Germany","2014","35-39","35","5","2422.125","2389.094","4811.219"
"288","Ghana","2014","35-39","35","5","825.013","805.184","1630.197"
"300","Greece","2014","35-39","35","5","404.959","392.286","797.245"
"308","Grenada","2014","35-39","35","5","3.308","3.211","6.519"
"312","Guadeloupe","2014","35-39","35","5","9.671","13.531","23.202"
"316","Guam","2014","35-39","35","5","5.093","4.954","10.047"
"320","Guatemala","2014","35-39","35","5","438.35","496.301","934.651"
"324","Guinea","2014","35-39","35","5","214.006","282.912","496.918"
"624","Guinea-Bissau","2014","35-39","35","5","42.239","46.195","88.434"
"328","Guyana","2014","35-39","35","5","24.175","24.368","48.543"
"332","Haiti","2014","35-39","35","5","299.704","324.346","624.05"
"340","Honduras","2014","35-39","35","5","280.895","289.625","570.52"
"348","Hungary","2014","35-39","35","5","418.347","411.116","829.463"
"352","Iceland","2014","35-39","35","5","10.994","10.74","21.734"
"356","India","2014","35-39","35","5","46550.03","43222.123","89772.153"
"360","Indonesia","2014","35-39","35","5","9922.672","9773.866","19696.538"
"364","Iran (Islamic Republic of)","2014","35-39","35","5","3138.896","3070.756","6209.652"
"368","Iraq","2014","35-39","35","5","1056.76","1030.367","2087.127"
"372","Ireland","2014","35-39","35","5","188.021","197.312","385.333"
"376","Israel","2014","35-39","35","5","266.724","269.396","536.12"
"380","Italy","2014","35-39","35","5","2123.272","2132.887","4256.159"
"388","Jamaica","2014","35-39","35","5","86.747","96.229","182.976"
"392","Japan","2014","35-39","35","5","4483.022","4321.599","8804.621"
"400","Jordan","2014","35-39","35","5","300.762","283.262","584.024"
"398","Kazakhstan","2014","35-39","35","5","592.289","605.081","1197.37"
"404","Kenya","2014","35-39","35","5","1351.629","1373.709","2725.338"
"296","Kiribati","2014","35-39","35","5","3.022","3.285","6.307"
"414","Kuwait","2014","35-39","35","5","296.642","171.385","468.027"
"417","Kyrgyzstan","2014","35-39","35","5","178.229","180.133","358.362"
"428","Latvia","2014","35-39","35","5","65.946","66.623","132.569"
"422","Lebanon","2014","35-39","35","5","221.096","222.647","443.743"
"426","Lesotho","2014","35-39","35","5","63.871","59.235","123.106"
"430","Liberia","2014","35-39","35","5","122.85","121.72","244.57"
"434","Libya","2014","35-39","35","5","291.664","277.192","568.856"
"440","Lithuania","2014","35-39","35","5","91.439","95.154","186.593"
"442","Luxembourg","2014","35-39","35","5","20.908","20.33","41.238"
"450","Madagascar","2014","35-39","35","5","652.022","651.831","1303.853"
"454","Malawi","2014","35-39","35","5","398.366","411.816","810.182"
"458","Malaysia","2014","35-39","35","5","1070.017","957.389","2027.406"
"462","Maldives","2014","35-39","35","5","21.621","12.745","34.366"
"466","Mali","2014","35-39","35","5","418.462","424.445","842.907"
"470","Malta","2014","35-39","35","5","15.67","14.734","30.404"
"474","Martinique","2014","35-39","35","5","8.521","11.707","20.228"
"478","Mauritania","2014","35-39","35","5","114.308","113.054","227.362"
"480","Mauritius","2014","35-39","35","5","50.55","49.289","99.839"
"175","Mayotte","2014","35-39","35","5","6.961","7.564","14.525"
"928","Melanesia","2014","35-39","35","5","326.529","314.851","641.38"
"484","Mexico","2014","35-39","35","5","4082.781","4507.248","8590.029"
"954","Micronesia","2014","35-39","35","5","15.448","15.844","31.292"
"496","Mongolia","2014","35-39","35","5","111.111","112.231","223.342"
"499","Montenegro","2014","35-39","35","5","21.13","21.746","42.876"
"504","Morocco","2014","35-39","35","5","1087.881","1230.013","2317.894"
"508","Mozambique","2014","35-39","35","5","614.155","691.776","1305.931"
"104","Myanmar","2014","35-39","35","5","1862.034","2009.304","3871.338"
"516","Namibia","2014","35-39","35","5","65.843","69.06","134.903"
"524","Nepal","2014","35-39","35","5","645.321","924.103","1569.424"
"528","Netherlands","2014","35-39","35","5","512.382","509.622","1022.004"
"540","New Caledonia","2014","35-39","35","5","9.854","10.004","19.858"
"554","New Zealand","2014","35-39","35","5","132.747","144.876","277.623"
"558","Nicaragua","2014","35-39","35","5","199.041","219.494","418.535"
"562","Niger","2014","35-39","35","5","397.578","434.315","831.893"
"566","Nigeria","2014","35-39","35","5","4849.975","4718.575","9568.55"
"807","North Macedonia","2014","35-39","35","5","78.635","75.323","153.958"
"578","Norway","2014","35-39","35","5","175.68","164.844","340.524"
"1835","Oceania (excluding Australia and New Zealand)","2014","35-39","35","5","363.338","351.671","715.009"
"512","Oman","2014","35-39","35","5","262.796","111.474","374.27"
"586","Pakistan","2014","35-39","35","5","5848.901","5597.215","11446.116"
"591","Panama","2014","35-39","35","5","141.147","139.92","281.067"
"598","Papua New Guinea","2014","35-39","35","5","259.407","248.5","507.907"
"600","Paraguay","2014","35-39","35","5","207.449","196.56","404.009"
"604","Peru","2014","35-39","35","5","1012.531","1065.849","2078.38"
"608","Philippines","2014","35-39","35","5","3319.011","3242.397","6561.408"
"616","Poland","2014","35-39","35","5","1489.652","1449.905","2939.557"
"957","Polynesia","2014","35-39","35","5","21.361","20.976","42.337"
"620","Portugal","2014","35-39","35","5","383.892","407.973","791.865"
"630","Puerto Rico","2014","35-39","35","5","113.894","120.72","234.614"
"634","Qatar","2014","35-39","35","5","245.637","62.852","308.489"
"410","Republic of Korea","2014","35-39","35","5","2052.758","1947.922","4000.68"
"498","Republic of Moldova","2014","35-39","35","5","148.662","149.971","298.633"
"642","Romania","2014","35-39","35","5","813.718","785.125","1598.843"
"643","Russian Federation","2014","35-39","35","5","5199.167","5421.477","10620.644"
"646","Rwanda","2014","35-39","35","5","285.435","305.297","590.732"
"638","R̩union","2014","35-39","35","5","25.587","30.191","55.778"
"662","Saint Lucia","2014","35-39","35","5","6.334","6.593","12.927"
"670","Saint Vincent and the Grenadines","2014","35-39","35","5","3.85","3.745","7.595"
"882","Samoa","2014","35-39","35","5","5.705","5.353","11.058"
"678","Sao Tome and Principe","2014","35-39","35","5","5.616","5.611","11.227"
"682","Saudi Arabia","2014","35-39","35","5","2060.591","1264.772","3325.363"
"686","Senegal","2014","35-39","35","5","332.774","400.645","733.419"
"688","Serbia","2014","35-39","35","5","314.572","313.674","628.246"
"690","Seychelles","2014","35-39","35","5","4.11","3.539","7.649"
"694","Sierra Leone","2014","35-39","35","5","193.028","186.282","379.31"
"702","Singapore","2014","35-39","35","5","243.388","224.952","468.34"
"703","Slovakia","2014","35-39","35","5","233.997","222.955","456.952"
"705","Slovenia","2014","35-39","35","5","83.155","74.174","157.329"
"90","Solomon Islands","2014","35-39","35","5","18.297","19.131","37.428"
"706","Somalia","2014","35-39","35","5","290.205","302.666","592.871"
"724","Spain","2014","35-39","35","5","2084.301","2003.735","4088.036"
"144","Sri Lanka","2014","35-39","35","5","749.451","792.775","1542.226"
"275","State of Palestine","2014","35-39","35","5","123.509","119.68","243.189"
"729","Sudan","2014","35-39","35","5","990.53","1050.197","2040.727"
"740","Suriname","2014","35-39","35","5","18.34","18.091","36.431"
"752","Sweden","2014","35-39","35","5","306.6","295.621","602.221"
"756","Switzerland","2014","35-39","35","5","276.762","273.986","550.748"
"760","Syrian Arab Republic","2014","35-39","35","5","603.134","623.489","1226.623"
"762","Tajikistan","2014","35-39","35","5","234.633","235.039","469.672"
"764","Thailand","2014","35-39","35","5","2677.019","2798.829","5475.848"
"626","Timor-Leste","2014","35-39","35","5","24.017","23.811","47.828"
"768","Togo","2014","35-39","35","5","204.1","208.376","412.476"
"776","Tonga","2014","35-39","35","5","2.767","2.972","5.739"
"780","Trinidad and Tobago","2014","35-39","35","5","49.679","49.646","99.325"
"788","Tunisia","2014","35-39","35","5","396.369","426.958","823.327"
"792","Turkey","2014","35-39","35","5","2884.215","2951.637","5835.852"
"795","Turkmenistan","2014","35-39","35","5","186.511","190.479","376.99"
"800","Uganda","2014","35-39","35","5","827.469","889.48","1716.949"
"804","Ukraine","2014","35-39","35","5","1648.007","1711.249","3359.256"
"784","United Arab Emirates","2014","35-39","35","5","1070.384","313.594","1383.978"
"826","United Kingdom","2014","35-39","35","5","2102.013","2111.573","4213.586"
"834","United Republic of Tanzania","2014","35-39","35","5","1334.182","1331.172","2665.354"
"850","United States Virgin Islands","2014","35-39","35","5","2.703","3.181","5.884"
"840","United States of America","2014","35-39","35","5","10004.314","10038.441","20042.755"
"858","Uruguay","2014","35-39","35","5","118.275","119.662","237.937"
"860","Uzbekistan","2014","35-39","35","5","1024.222","1045.627","2069.849"
"548","Vanuatu","2014","35-39","35","5","7.91","7.808","15.718"
"862","Venezuela (Bolivarian Republic of)","2014","35-39","35","5","1025.87","1051.7","2077.57"
"704","Viet Nam","2014","35-39","35","5","3533.066","3498.307","7031.373"
"887","Yemen","2014","35-39","35","5","677.193","642.459","1319.652"
"894","Zambia","2014","35-39","35","5","399.529","406.513","806.042"
"716","Zimbabwe","2014","35-39","35","5","361.467","416.052","777.519"
"4","Afghanistan","2014","40-44","40","5","671.734","621.345","1293.079"
"8","Albania","2014","40-44","40","5","84.615","94.125","178.74"
"12","Algeria","2014","40-44","40","5","1188.072","1193.537","2381.609"
"24","Angola","2014","40-44","40","5","520.339","551.212","1071.551"
"28","Antigua and Barbuda","2014","40-44","40","5","3.222","3.824","7.046"
"32","Argentina","2014","40-44","40","5","1258.004","1334.925","2592.929"
"51","Armenia","2014","40-44","40","5","74.212","89.578","163.79"
"533","Aruba","2014","40-44","40","5","3.556","4.089","7.645"
"36","Australia","2014","40-44","40","5","820.72","832.837","1653.557"
"40","Austria","2014","40-44","40","5","310.657","312.078","622.735"
"31","Azerbaijan","2014","40-44","40","5","300.501","325.559","626.06"
"44","Bahamas","2014","40-44","40","5","13.902","15.164","29.066"
"48","Bahrain","2014","40-44","40","5","77.326","38.359","115.685"
